timestamp,value
2026-04-25T16:58:09.734379+00:00,450212
2026-04-25T16:58:27.224748+00:00,499988
2026-04-25T16:58:30.390874+00:00,1699999
2026-04-25T16:58:46.034998+00:00,349999
2026-04-25T16:58:49.192448+00:00,327990
2026-04-25T16:58:52.376693+00:00,549976
2026-04-25T17:02:24.972000+00:00,19294
2026-04-25T17:02:28.085287+00:00,33985
2026-04-25T17:02:31.199632+00:00,39987
2026-04-25T17:02:34.330181+00:00,62999
2026-04-25T17:02:37.482354+00:00,350000
2026-04-25T17:02:43.657784+00:00,25071
2026-04-25T17:02:46.713493+00:00,55553
2026-04-25T17:02:49.767288+00:00,229998
2026-04-25T17:04:37.965155+00:00,620000
2026-04-25T17:04:44.116200+00:00,45981
2026-04-25T17:04:47.200853+00:00,134994
2026-04-25T17:04:50.358627+00:00,455551
2026-04-25T17:04:59.761689+00:00,149994
2026-04-25T17:05:02.920603+00:00,450212
2026-04-25T17:05:15.304297+00:00,499988
2026-04-25T17:05:18.438495+00:00,1699999
2026-04-25T17:05:34.056501+00:00,349999
2026-04-25T17:05:37.185798+00:00,327990
2026-04-25T17:05:45.353812+00:00,549976
2026-04-25T17:06:00.903595+00:00,1400000
2026-04-25T17:06:13.341471+00:00,2000000
2026-04-25T17:06:25.704069+00:00,2570000
2026-04-25T17:06:58.611620+00:00,350000
2026-04-25T17:07:01.747308+00:00,369999
2026-04-25T17:07:04.833304+00:00,389999
2026-04-25T17:07:07.933509+00:00,449990
2026-04-25T17:07:17.196153+00:00,8888
2026-04-25T17:07:23.478272+00:00,999999
2026-04-25T17:08:44.349358+00:00,2499999
2026-04-25T17:08:50.531748+00:00,4000000
2026-04-25T17:09:06.185451+00:00,9200000
2026-04-25T17:09:34.159150+00:00,666666
2026-04-25T17:09:37.215360+00:00,499993
2026-04-25T17:09:40.366000+00:00,1550000
2026-04-25T17:09:57.646198+00:00,1599999
2026-04-25T17:10:16.312545+00:00,6000000
2026-04-25T17:10:55.642569+00:00,26979
2026-04-25T17:10:58.788052+00:00,27936
2026-04-25T17:11:01.875191+00:00,139986
2026-04-25T17:11:04.898414+00:00,399998
2026-04-25T17:11:11.003301+00:00,39995
2026-04-25T17:11:14.057325+00:00,80000
2026-04-25T17:11:17.088443+00:00,339997
2026-04-25T17:11:26.410049+00:00,118995
2026-04-25T17:11:29.540642+00:00,300000
2026-04-25T17:11:32.610483+00:00,700000
2026-04-25T17:11:35.785244+00:00,2100000
2026-04-25T17:11:42.044063+00:00,934332
2026-04-25T17:11:45.145842+00:00,700000
2026-04-25T17:12:02.570832+00:00,999999
2026-04-25T17:12:08.758009+00:00,5600000
2026-04-25T17:12:18.048684+00:00,5993
2026-04-25T17:12:21.189321+00:00,9981
2026-04-25T17:12:24.219592+00:00,23884
2026-04-25T17:12:27.283390+00:00,41875
2026-04-25T17:12:30.450168+00:00,129981
2026-04-25T17:12:36.620461+00:00,30881
2026-04-25T17:12:39.679808+00:00,34983
2026-04-25T17:12:42.862985+00:00,192991
2026-04-25T17:12:45.952846+00:00,555555
2026-04-25T17:12:52.143404+00:00,60964
2026-04-25T17:12:55.241864+00:00,99993
2026-04-25T17:12:58.323909+00:00,550000
2026-04-25T17:13:01.480164+00:00,1899999
2026-04-25T17:13:12.695422+00:00,190000
2026-04-25T17:13:15.762339+00:00,495991
2026-04-25T17:13:28.270854+00:00,555549
2026-04-25T17:13:43.813138+00:00,137983
2026-04-25T17:13:46.880001+00:00,119210
2026-04-25T17:13:50.003510+00:00,143000
2026-04-25T17:13:53.153474+00:00,25888
2026-04-25T17:13:59.430717+00:00,195000
2026-04-25T17:14:02.519445+00:00,222997
2026-04-25T17:14:05.675958+00:00,294999
2026-04-25T17:14:08.790502+00:00,700000
2026-04-25T17:14:16.939003+00:00,3150000
2026-04-25T17:14:23.087911+00:00,359983
2026-04-25T17:14:26.218670+00:00,699999
2026-04-25T17:14:38.772639+00:00,200000
2026-04-25T17:15:00.505293+00:00,17000000
2026-04-25T17:15:06.770341+00:00,15884
2026-04-25T17:15:09.924477+00:00,45984
2026-04-25T17:15:16.077880+00:00,195998
2026-04-25T17:15:27.290669+00:00,99996
2026-04-25T17:15:30.433217+00:00,136968
2026-04-25T17:15:33.577103+00:00,309982
2026-04-25T17:15:36.609230+00:00,647888
2026-04-25T17:15:42.803749+00:00,166662
2026-04-25T17:15:45.885752+00:00,195999
2026-04-25T17:15:48.963300+00:00,500000
2026-04-25T17:15:58.186711+00:00,342069
2026-04-25T17:16:13.830079+00:00,549900
2026-04-25T17:16:34.528710+00:00,200
2026-04-25T17:16:37.586623+00:00,2998
2026-04-25T17:16:40.770059+00:00,28969
2026-04-25T17:16:43.889280+00:00,29839
2026-04-25T17:16:47.036754+00:00,299987
2026-04-25T17:16:50.093495+00:00,3996
2026-04-25T17:17:02.600497+00:00,8161
2026-04-25T17:17:05.773796+00:00,210995
2026-04-25T17:17:08.936112+00:00,780000
2026-04-25T17:17:15.172550+00:00,10986
2026-04-25T17:17:27.594097+00:00,924988
2026-04-25T17:17:45.155187+00:00,18881
2026-04-25T17:17:48.274408+00:00,28969
2026-04-25T17:17:51.436745+00:00,29839
2026-04-25T17:17:54.511553+00:00,299987
2026-04-25T17:18:00.790872+00:00,29993
2026-04-25T17:18:03.922777+00:00,49996
2026-04-25T17:18:07.033335+00:00,150000
2026-04-25T17:18:16.522326+00:00,100000
2026-04-25T17:18:19.615605+00:00,210995
2026-04-25T17:18:22.692974+00:00,780000
2026-04-25T17:18:52.665351+00:00,930996
2026-04-25T17:19:08.276091+00:00,73000
2026-04-25T17:19:11.397618+00:00,140000
2026-04-25T17:19:14.559527+00:00,129981
2026-04-25T17:19:17.706729+00:00,314997
2026-04-25T17:19:20.779921+00:00,5900000
2026-04-25T17:19:23.909937+00:00,229000
2026-04-25T17:19:26.999186+00:00,230000
2026-04-25T17:19:30.103766+00:00,299995
2026-04-25T17:19:33.178167+00:00,623422
2026-04-25T17:19:39.502613+00:00,333297
2026-04-25T17:19:42.633212+00:00,289971
2026-04-25T17:19:45.727134+00:00,597174
2026-04-25T17:19:53.839614+00:00,2459908
2026-04-25T17:20:00.087405+00:00,500000
2026-04-25T17:20:03.150861+00:00,999998
2026-04-25T17:20:15.587981+00:00,1499999
2026-04-25T17:20:31.095471+00:00,20996
2026-04-25T17:20:34.225529+00:00,41972
2026-04-25T17:20:37.326544+00:00,69009
2026-04-25T17:20:40.395598+00:00,219990
2026-04-25T17:20:46.693469+00:00,122222
2026-04-25T17:20:49.840142+00:00,79899
2026-04-25T17:20:52.988528+00:00,209999
2026-04-25T17:21:01.109782+00:00,629996
2026-04-25T17:21:04.166168+00:00,4555555
2026-04-25T17:21:07.265763+00:00,105000
2026-04-25T17:21:10.332678+00:00,179991
2026-04-25T17:21:13.470625+00:00,598991
2026-04-25T17:21:22.760378+00:00,377776
2026-04-25T17:21:25.857536+00:00,666666
2026-04-25T17:21:53.977284+00:00,12992
2026-04-25T17:21:57.099864+00:00,22200
2026-04-25T17:22:00.218086+00:00,48665
2026-04-25T17:22:08.365684+00:00,195978
2026-04-25T17:22:11.460695+00:00,1200000
2026-04-25T17:22:14.523920+00:00,39998
2026-04-25T17:22:17.592462+00:00,64890
2026-04-25T17:22:20.766602+00:00,124994
2026-04-25T17:22:23.916530+00:00,599990
2026-04-25T17:22:30.057664+00:00,99998
2026-04-25T17:22:33.193442+00:00,121999
2026-04-25T17:22:36.269066+00:00,555553
2026-04-25T17:22:39.373991+00:00,1999999
2026-04-25T17:22:45.574888+00:00,299995
2026-04-25T17:22:48.728962+00:00,699999
2026-04-25T17:23:01.219106+00:00,670000
2026-04-25T17:23:21.853752+00:00,982818
2026-04-25T17:23:24.995314+00:00,200000
2026-04-25T17:23:28.128889+00:00,309896
2026-04-25T17:23:31.157477+00:00,432221
2026-04-25T17:23:34.266282+00:00,1599994
2026-04-25T17:23:43.540648+00:00,549999
2026-04-25T17:23:46.625913+00:00,299999
2026-04-25T17:23:49.722571+00:00,2800000
2026-04-25T17:23:55.933568+00:00,646655
2026-04-25T17:23:59.026513+00:00,1299978
2026-04-25T17:24:08.403342+00:00,644215
2026-04-25T17:24:28.790550+00:00,4333333
2026-04-25T17:24:44.220117+00:00,50000
2026-04-25T17:24:47.326106+00:00,56994
2026-04-25T17:24:50.445515+00:00,90000
2026-04-25T17:24:53.513469+00:00,129994
2026-04-25T17:24:59.696557+00:00,67992
2026-04-25T17:25:02.742721+00:00,119978
2026-04-25T17:25:05.896081+00:00,199992
2026-04-25T17:25:09.028467+00:00,629999
2026-04-25T17:25:12.138044+00:00,5000000
2026-04-25T17:25:15.250867+00:00,95555
2026-04-25T17:25:18.297685+00:00,120033
2026-04-25T17:25:21.442630+00:00,600000
2026-04-25T17:25:35.805156+00:00,300000
2026-04-25T17:25:38.934219+00:00,799996
2026-04-25T17:26:06.821677+00:00,99999
2026-04-25T17:26:09.983919+00:00,9992
2026-04-25T17:26:13.090320+00:00,496
2026-04-25T17:26:16.162655+00:00,14998
2026-04-25T17:26:19.344852+00:00,41742
2026-04-25T17:26:22.406576+00:00,135000
2026-04-25T17:26:25.447840+00:00,1290000
2026-04-25T17:26:28.594333+00:00,5973
2026-04-25T17:26:36.670314+00:00,39900
2026-04-25T17:26:39.786106+00:00,118859
2026-04-25T17:26:42.860834+00:00,485777
2026-04-25T17:26:49.102781+00:00,10067
2026-04-25T17:26:52.166336+00:00,89999
2026-04-25T17:26:55.338905+00:00,429999
2026-04-25T17:26:58.461141+00:00,1500000
2026-04-25T17:27:04.685396+00:00,9799
2026-04-25T17:27:07.808675+00:00,388883
2026-04-25T17:27:10.873722+00:00,1800000
2026-04-25T17:27:13.968131+00:00,4999998
2026-04-25T17:27:20.231643+00:00,449987
2026-04-25T17:27:23.365407+00:00,1680000
2026-04-25T17:27:26.437051+00:00,3999999
2026-04-25T17:27:29.565165+00:00,18000000
2026-04-25T17:27:43.955282+00:00,123998
2026-04-25T17:27:47.026225+00:00,119984
2026-04-25T17:27:50.170017+00:00,209986
2026-04-25T17:27:53.272558+00:00,1499999
2026-04-25T17:27:56.371171+00:00,148999
2026-04-25T17:27:59.488009+00:00,179997
2026-04-25T17:28:02.637811+00:00,249998
2026-04-25T17:28:05.722068+00:00,538998
2026-04-25T17:28:11.988577+00:00,219998
2026-04-25T17:28:15.086950+00:00,279989
2026-04-25T17:28:18.218602+00:00,516998
2026-04-25T17:28:21.283282+00:00,1500000
2026-04-25T17:28:27.511835+00:00,949000
2026-04-25T17:28:30.616386+00:00,699995
2026-04-25T17:28:33.747618+00:00,1800000
2026-04-25T17:28:36.864084+00:00,4999998
2026-04-25T17:29:03.425699+00:00,9998
2026-04-25T17:29:06.573369+00:00,24989
2026-04-25T17:29:09.686026+00:00,41437
2026-04-25T17:29:12.767840+00:00,94975
2026-04-25T17:29:15.891134+00:00,349997
2026-04-25T17:29:22.012355+00:00,55542
2026-04-25T17:29:25.140630+00:00,79992
2026-04-25T17:29:28.275058+00:00,239997
2026-04-25T17:29:31.419832+00:00,999998
2026-04-25T17:29:37.691450+00:00,123000
2026-04-25T17:29:40.828041+00:00,199993
2026-04-25T17:29:43.969190+00:00,699996
2026-04-25T17:29:47.068483+00:00,3000000
2026-04-25T17:29:58.303919+00:00,299995
2026-04-25T17:30:01.444390+00:00,548000
2026-04-25T17:30:13.936243+00:00,700000
2026-04-25T17:30:29.470609+00:00,80000
2026-04-25T17:30:42.084306+00:00,350000
2026-04-25T17:30:57.614043+00:00,200000
2026-04-25T17:31:12.050813+00:00,455555
2026-04-25T17:31:15.106123+00:00,660000
2026-04-25T17:31:55.259589+00:00,24996
2026-04-25T17:31:58.322496+00:00,29994
2026-04-25T17:32:01.432544+00:00,128082
2026-04-25T17:32:04.564002+00:00,300000
2026-04-25T17:32:15.713711+00:00,60000
2026-04-25T17:32:18.877467+00:00,175999
2026-04-25T17:32:21.966691+00:00,282997
2026-04-25T17:32:31.235013+00:00,179998
2026-04-25T17:32:34.425838+00:00,248997
2026-04-25T17:32:37.559098+00:00,550000
2026-04-25T17:32:47.000123+00:00,529998
2026-04-25T17:33:23.136964+00:00,1487
2026-04-25T17:33:26.280000+00:00,10000
2026-04-25T17:33:29.441499+00:00,19993
2026-04-25T17:33:32.508047+00:00,19994
2026-04-25T17:33:35.605626+00:00,99999
2026-04-25T17:33:38.753141+00:00,170000
2026-04-25T17:33:44.912619+00:00,24980
2026-04-25T17:33:48.046471+00:00,44549
2026-04-25T17:33:51.116015+00:00,178992
2026-04-25T17:33:54.155559+00:00,655555
2026-04-25T17:34:00.474964+00:00,63321
2026-04-25T17:34:03.599807+00:00,131992
2026-04-25T17:34:06.710314+00:00,8287
2026-04-25T17:34:16.127973+00:00,179995
2026-04-25T17:34:36.661041+00:00,499966
2026-04-25T17:34:52.254810+00:00,81000
2026-04-25T17:35:01.637166+00:00,119997
2026-04-25T17:35:04.715424+00:00,453646
2026-04-25T17:35:14.044624+00:00,109999
2026-04-25T17:35:17.159132+00:00,249996
2026-04-25T17:35:34.522240+00:00,289999
2026-04-25T17:36:18.012127+00:00,18957
2026-04-25T17:36:21.197810+00:00,26999
2026-04-25T17:36:24.313186+00:00,78871
2026-04-25T17:50:48.001834+00:00,49997
2026-04-25T17:50:51.060416+00:00,40000
2026-04-25T17:50:54.149698+00:00,159900
2026-04-25T17:50:57.233963+00:00,562111
2026-04-25T17:51:03.436374+00:00,69999
2026-04-25T17:51:06.556133+00:00,179983
2026-04-25T17:51:18.958562+00:00,299951
2026-04-25T17:51:22.072008+00:00,719999
2026-04-25T17:51:55.174515+00:00,23000
2026-04-25T17:51:58.322578+00:00,38999
2026-04-25T17:52:01.462207+00:00,68883
2026-04-25T17:52:04.556260+00:00,206951
2026-04-25T17:52:10.867100+00:00,100000
2026-04-25T17:52:14.015983+00:00,100000
2026-04-25T17:52:17.133047+00:00,218888
2026-04-25T17:52:20.242835+00:00,589989
2026-04-25T17:52:26.415116+00:00,155985
2026-04-25T17:52:29.466023+00:00,219988
2026-04-25T17:52:32.606182+00:00,549998
2026-04-25T17:52:35.671821+00:00,2100000
2026-04-25T17:52:41.871293+00:00,555554
2026-04-25T17:52:44.956535+00:00,219981
2026-04-25T17:52:48.013889+00:00,3000000
2026-04-25T19:10:46.157082+00:00,799807998
2026-04-25T19:10:49.284201+00:00,89558955
2026-04-25T19:10:52.520191+00:00,2946129461
2026-04-25T19:10:55.686099+00:00,88740887
2026-04-25T19:10:58.892521+00:00,319000319000
2026-04-25T19:49:44.955141+00:00,7186
2026-04-25T19:49:48.110243+00:00,8847
2026-04-25T19:49:51.362157+00:00,383090
2026-04-25T19:49:54.488293+00:00,119993
2026-04-25T19:54:25.057568+00:00,349999
2026-04-25T19:54:28.290377+00:00,328000
2026-04-25T19:54:31.488110+00:00,549978
2026-04-25T19:54:47.428287+00:00,1400000
2026-04-25T19:55:06.341936+00:00,43992
2026-04-25T19:55:09.521461+00:00,39996
2026-04-25T19:55:12.752979+00:00,69993
2026-04-25T19:55:15.924035+00:00,125441
2026-04-25T19:55:19.095928+00:00,699999
2026-04-25T19:55:27.268099+00:00,35000
2026-04-25T19:55:30.400758+00:00,55549
2026-04-25T19:55:33.616033+00:00,95997
2026-04-25T19:55:39.983461+00:00,85434
2026-04-25T19:55:43.156566+00:00,109979
2026-04-25T19:55:46.358842+00:00,365552
2026-04-25T19:55:49.609691+00:00,168787
2026-04-25T19:55:52.846781+00:00,379992
2026-04-25T19:55:56.018984+00:00,299987
2026-04-25T19:57:59.014568+00:00,45110873
2026-04-25T19:58:05.347914+00:00,45110873
2026-04-25T19:58:11.684472+00:00,45110873
2026-04-25T19:58:18.089825+00:00,45110873
2026-04-25T20:02:52.818375+00:00,63
2026-04-25T20:02:55.992788+00:00,349999
2026-04-25T20:02:59.172544+00:00,328000
2026-04-25T20:03:02.371602+00:00,549978
2026-04-25T20:03:05.527573+00:00,43992
2026-04-25T20:03:08.729710+00:00,39996
2026-04-25T20:03:11.899967+00:00,69993
2026-04-25T20:03:15.127757+00:00,125441
2026-04-25T20:03:18.270054+00:00,699999
2026-04-25T20:03:21.429388+00:00,35000
2026-04-25T20:03:24.583805+00:00,85434
2026-04-25T20:03:27.772050+00:00,168787
2026-04-25T20:04:30.055430+00:00,45110873
2026-04-25T20:04:36.484770+00:00,45110873
2026-04-25T20:08:17.019804+00:00,4898
2026-04-25T20:08:20.292688+00:00,45110873
2026-04-25T20:08:23.526333+00:00,2152200
2026-04-25T20:08:26.726477+00:00,45110873
2026-04-25T20:08:29.881467+00:00,141736
2026-04-25T20:08:33.066183+00:00,45110873
2026-04-25T20:08:36.280657+00:00,5697
2026-04-25T20:08:39.527880+00:00,45110873
2026-04-25T20:08:42.706802+00:00,19623
2026-04-25T20:08:45.924613+00:00,45110873
2026-04-25T20:08:49.151826+00:00,293596
2026-04-25T20:09:48.796788+00:00,45110873
2026-04-25T20:09:52.062114+00:00,4013200
2026-04-25T20:09:55.283373+00:00,45110873
2026-04-25T20:10:57.857202+00:00,45110873
2026-04-25T20:14:22.047753+00:00,37446
2026-04-25T20:14:25.371110+00:00,45110873
2026-04-25T20:14:28.710026+00:00,63933
2026-04-25T20:17:50.182939+00:00,45110873
2026-04-25T20:17:53.529696+00:00,4013200
2026-04-25T20:17:56.840721+00:00,45110873
2026-04-25T20:18:00.080355+00:00,146740
2026-04-25T20:18:03.484320+00:00,45110873
2026-04-25T20:18:06.816757+00:00,34466
2026-04-25T20:23:23.137319+00:00,37446
2026-04-25T20:23:26.520285+00:00,4013200
2026-04-25T20:23:29.983123+00:00,63933
2026-04-25T20:27:08.213214+00:00,37446
2026-04-25T20:27:11.691210+00:00,40132
2026-04-25T20:27:15.161218+00:00,63933
2026-04-25T20:27:18.612501+00:00,156860
2026-04-25T20:27:21.997111+00:00,647936
2026-04-25T20:27:25.449562+00:00,38236
2026-04-25T20:27:28.924784+00:00,58236
2026-04-25T20:27:32.301264+00:00,59455
2026-04-25T20:27:35.776917+00:00,37965
2026-04-25T20:27:39.207021+00:00,875726
2026-04-25T20:27:42.625182+00:00,36714
2026-04-25T20:27:46.079430+00:00,117645
2026-04-25T20:27:49.527978+00:00,217666
2026-04-25T20:27:52.951852+00:00,399898
2026-04-25T20:27:56.423134+00:00,617564
2026-04-25T20:27:59.829051+00:00,174570
2026-04-25T20:28:03.195942+00:00,331561
2026-04-25T20:28:06.569030+00:00,1098454
2026-04-25T20:28:14.981887+00:00,2642364
2026-04-25T20:28:18.389328+00:00,4049400
2026-04-25T20:28:21.845777+00:00,288534
2026-04-25T20:28:25.318181+00:00,895974
2026-04-25T20:28:28.792443+00:00,1609716
2026-04-25T20:28:32.161145+00:00,4049400
2026-04-25T20:28:35.569652+00:00,12553450
2026-04-25T20:29:47.055180+00:00,43992
2026-04-25T20:29:50.478959+00:00,39996
2026-04-25T20:29:53.902856+00:00,69993
2026-04-25T20:29:57.318682+00:00,125440000
2026-04-25T20:30:00.763347+00:00,699999
2026-04-25T20:30:04.187295+00:00,35000
2026-04-25T20:30:07.535364+00:00,55549000
2026-04-25T20:30:10.990279+00:00,95997
2026-04-25T20:30:17.793902+00:00,2000000
2026-04-25T20:30:21.204653+00:00,85434
2026-04-25T20:30:24.650376+00:00,109979
2026-04-25T20:30:28.120425+00:00,365552
2026-04-25T20:30:38.187577+00:00,168787
2026-04-25T20:30:41.590007+00:00,379992
2026-04-25T20:31:00.189098+00:00,299987
2026-04-25T20:39:43.135476+00:00,49799
2026-04-25T20:39:46.517534+00:00,52994
2026-04-25T20:39:49.917068+00:00,52994
2026-04-25T20:39:53.378304+00:00,52990
2026-04-25T20:39:56.709445+00:00,999996
2026-04-25T20:40:00.174057+00:00,50000
2026-04-25T20:40:14.026718+00:00,43992
2026-04-25T20:40:17.462549+00:00,39996
2026-04-25T20:40:20.886589+00:00,69993
2026-04-25T20:40:24.316284+00:00,125441
2026-04-25T20:40:27.726079+00:00,699999
2026-04-25T20:40:31.148842+00:00,35000
2026-04-25T20:40:34.544980+00:00,55549
2026-04-25T20:40:37.914120+00:00,95997
2026-04-25T20:40:44.638746+00:00,2000000
2026-04-25T20:40:48.108260+00:00,85434
2026-04-25T20:40:51.536544+00:00,109979
2026-04-25T20:40:54.927966+00:00,365552
2026-04-25T20:41:05.171190+00:00,168787
2026-04-25T20:41:08.517277+00:00,379992
2026-04-25T20:41:27.180389+00:00,299987
2026-04-25T20:42:55.063207+00:00,37446
2026-04-25T20:42:58.516605+00:00,40132
2026-04-25T20:43:01.948547+00:00,63933
2026-04-25T20:43:05.338220+00:00,156860
2026-04-25T20:43:08.739070+00:00,663122
2026-04-25T20:43:12.192185+00:00,43924
2026-04-25T20:43:15.616083+00:00,43924
2026-04-25T20:43:18.989079+00:00,45110873
2026-04-25T20:43:22.428601+00:00,169577
2026-04-25T20:43:25.811114+00:00,9263660
2026-04-25T20:43:29.233274+00:00,79125
2026-04-25T20:43:32.607948+00:00,117645
2026-04-25T20:43:36.008541+00:00,108833
2026-04-25T20:43:39.406823+00:00,678308
2026-04-25T20:43:42.810211+00:00,7138060
2026-04-25T20:43:46.192036+00:00,176570
2026-04-25T20:43:49.564835+00:00,331561
2026-04-25T20:43:52.997973+00:00,1098656
2026-04-25T20:44:01.439676+00:00,2753728
2026-04-25T20:44:04.839854+00:00,4089894
2026-04-25T20:44:08.270803+00:00,288534
2026-04-25T20:44:11.687893+00:00,293596
2026-04-25T20:44:15.099748+00:00,1741328
2026-04-25T20:44:18.488633+00:00,4130388
2026-04-25T20:44:21.849150+00:00,12634460
2026-04-25T21:03:05.209766+00:00,37604
2026-04-25T21:03:08.683130+00:00,40766
2026-04-25T21:03:12.043989+00:00,63933
2026-04-25T21:03:15.408589+00:00,75900
2026-04-25T21:03:18.917558+00:00,12655
2026-04-25T21:03:22.370719+00:00,43924
2026-04-25T21:03:25.842687+00:00,28485
2026-04-25T21:03:29.288750+00:00,92345
2026-04-25T21:03:32.747841+00:00,336623
2026-04-25T21:03:36.207333+00:00,992152
2026-04-25T21:03:39.629419+00:00,13926
2026-04-25T21:03:43.022715+00:00,117645
2026-04-25T21:03:46.401512+00:00,344216
2026-04-25T21:03:49.865158+00:00,961532
2026-04-25T21:03:53.245524+00:00,870664
2026-04-25T21:03:56.690272+00:00,176570
2026-04-25T21:04:00.080271+00:00,331561
2026-04-25T21:04:03.409280+00:00,1098656
2026-04-25T21:04:11.826356+00:00,2814472
2026-04-25T21:04:15.212509+00:00,4170882
2026-04-25T21:04:18.576799+00:00,245507
2026-04-25T21:04:22.078924+00:00,749176
2026-04-25T21:04:25.504698+00:00,2014676
2026-04-25T21:04:28.919800+00:00,4211376
2026-04-25T21:04:32.276489+00:00,12676935
2026-04-25T21:05:22.025080+00:00,43992
2026-04-25T21:05:25.364334+00:00,39996
2026-04-25T21:05:28.789100+00:00,369993
2026-04-25T21:05:32.099999+00:00,38125441
2026-04-25T21:05:35.433553+00:00,38699999
2026-04-25T21:05:38.803823+00:00,3835000
2026-04-25T21:05:42.243186+00:00,55549
2026-04-25T21:05:45.631094+00:00,3895997
